codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL,Language,Source Type,1st Theme,2nd Theme,Perspective,Who,Who Background,Whom,Whom Background,Verification,Verification.1,Comments,Coder,weekIndex,Comment,1st Theme String,Source Type String,Prevention String
2020-02-16-2020-02-23,UC4oQAvXFuNlKivYjUynQKTA,1iku4HnXKc0,Patarroyo y la historia no contada del coronavirus | Al Ataque,2020-02-20T00:31:57Z,2283095,30291.0,3093.0,3960.0,1450,Revista Semana,690000,CO,https://www.youtube.com/watch?v=1iku4HnXKc0,2.0,,,,,,,,,,,,0.0,7,,Not coded,Not coded,Not coded
2020-02-16-2020-02-23,UCMSsLqxqvZsNXi0Z-VjN89A,V-7SQGPkijs,Coronavirus Autopsy Report Analysis by Dr. Mike | COVID-19 Autopsy,2020-02-21T17:45:00Z,1839606,67018.0,1326.0,6853.0,623,Doctor Mike Hansen,380000,US,https://www.youtube.com/watch?v=V-7SQGPkijs,1.0,7.0,9.0,3.0,1.0,1.0,3.0,3.0,5.0,1.1,,,0.0,7,,Human Interest,Educational/YouTubers-professionals,Not prevention
2020-02-16-2020-02-23,UCATNzbTbfeoMhNonZGZmrhA,sHP0UIdZyI4,What Is Coronavirus (COVID-19)?,2020-02-19T17:18:11Z,1704884,9135.0,976.0,624.0,271,Johns Hopkins Medicine,194000,US,https://www.youtube.com/watch?v=sHP0UIdZyI4,1.0,5.0,1.0,2.0,1.0,1.0,2.0,9.0,7.0,1.1,,,0.0,7,,Virus information,Educational/YouTubers-professionals,Not prevention
2020-02-16-2020-02-23,UCTrQ7HXWRRxr7OsOtodr2_w,rI_MG3ZnDak,How North Korea is reporting on coronavirus (English subtitles),2020-02-17T18:01:46Z,1459618,20346.0,537.0,5472.0,511,Channel 4 News,1420000,GB,https://www.youtube.com/watch?v=rI_MG3ZnDak,4.0,1.0,2.0,1.0,1.0,9.0,7.0,9.0,7.0,1.1,,,0.0,7,,Statistics and Modeling,Straight news,Not prevention
2020-02-16-2020-02-23,UC0InVdvqNyNzKBl1-TL348A,AIsCTZQL5ps,Coronavirus in Hindi | Dr. MS Kanwar | Apollo Hospitals,2020-02-21T06:32:53Z,1454152,15332.0,1519.0,0.0,681,Apollo Hospitals,119000,IN,https://www.youtube.com/watch?v=AIsCTZQL5ps,4.0,,,,,,,,,,,,0.0,7,,Not coded,Not coded,Not coded
2020-02-16-2020-02-23,UCYpRDnhk5H8h16jpS84uqsA,qGXfijNZug4,Comment le coronavirus defie la censure chinoise,2020-02-18T15:23:08Z,1148608,19428.0,688.0,2348.0,421,Le Monde,881000,FR,https://www.youtube.com/watch?v=qGXfijNZug4,4.0,,,,,,,,,,,,0.0,7,,Not coded,Not coded,Not coded
2020-02-16-2020-02-23,UC4SUWizzKc1tptprBkWjX2Q,WZjNtxofkXM,Disinfection tunnels built to clean people within 20 seconds amid coronavirus outbreak,2020-02-17T13:58:47Z,1035667,9558.0,281.0,1680.0,81,South China Morning Post,1350000,HK,https://www.youtube.com/watch?v=WZjNtxofkXM,1.0,1.0,4.5,0.0,1.0,9.0,7.0,3.0,2.0,1.1,,,0.0,7,,Prevention and Action,Straight news,Other prevention
2020-02-16-2020-02-23,UCCCPCZNChQdGa9EkATeye4g,jcR_d6Tg5E4,"A Wuhan, ces lanceurs d&#39;alerte chinois qui filment la realite de l&#39;epidemie de coronavirus Covid-19",2020-02-18T16:23:31Z,1016947,7059.0,439.0,913.0,370,FRANCE 24,2680000,FR,https://www.youtube.com/watch?v=jcR_d6Tg5E4,4.0,,,,,,,,,,,,1.0,7,,Not coded,Not coded,Not coded
2020-02-16-2020-02-23,UCBi2mrWuNuyYy4gbM6fU18Q,F2lD-A0cQRw,Desperation grows aboard cruise ship with coronavirus,2020-02-16T02:28:25Z,916872,6609.0,668.0,3343.0,160,ABC News,9620000,US,https://www.youtube.com/watch?v=F2lD-A0cQRw,1.0,1.0,4.5,9.0,3.0,1.0,5.0,9.0,7.0,1.1,,,1.0,7,,Prevention and Action,Straight news,Other prevention
2020-02-16-2020-02-23,UCknLrEdhRCp1aegoMqRaCZg,CXAjUggad5c,Coronavirus cases surge in South Korea | DW News,2020-02-21T13:22:38Z,904288,6461.0,353.0,2734.0,294,DW News,1660000,DE,https://www.youtube.com/watch?v=CXAjUggad5c,1.0,1.0,7.1,7.2,3.0,8.0,5.0,9.0,7.0,1.1,,,1.0,7,,Politics and Blame,Straight news,Not prevention
2020-02-16-2020-02-23,UCDpHc1LkcEpiWR0q7ll5eZQ,bG6zISnenPg,NETEC: Personal Protective Equipment for COVID-19,2020-02-18T15:37:06Z,523233,,,,1080,The NETEC,1960,US,https://www.youtube.com/watch?v=bG6zISnenPg,1.0,5.0,4.2,4.4,1.0,1.0,2.0,9.0,7.0,1.1,,"talks about how to put on and take off general PPE, which includes masks",1.0,7,,Prevention and Action,Educational/YouTubers-professionals,Mask
2020-02-16-2020-02-23,UC4SUWizzKc1tptprBkWjX2Q,GaN3aGk8yRM,Coronavirus: Chinese woman starts dance battle with neighbours from her balcony,2020-02-20T16:00:16Z,446967,13361.0,291.0,1002.0,84,South China Morning Post,1350000,HK,https://www.youtube.com/watch?v=GaN3aGk8yRM,1.0,1.0,10.0,0.0,2.0,9.0,7.0,3.0,5.0,1.1,,talks about what people are doing as a result of social distancing and quarantine ie. dancing,1.0,7,,Other,Straight news,Not prevention
2020-02-16-2020-02-23,UC_Lnb8ZHqqgLbp-7hltuT9w,55ErDdtT2zs,COVID-19: Tracing The First Month Of The Novel Coronavirus | Insight | Full Episode,2020-02-19T12:00:01Z,325768,2410.0,246.0,956.0,2877,CNA Insider,445000,SG,https://www.youtube.com/watch?v=55ErDdtT2zs,1.0,1.0,2.0,1.0,3.0,8.0,7.0,9.0,7.0,1.1,,,1.0,7,,Statistics and Modeling,Straight news,Not prevention
2020-02-16-2020-02-23,UCgrNz-aDmcr2uuto8_DL2jg,MTN6fYibEZk,Facts Tell: Are policemen shooting novel coronavirus patients on the street?,2020-02-18T01:13:51Z,143988,1042.0,589.0,1014.0,223,CGTN,1820000,CN,https://www.youtube.com/watch?v=MTN6fYibEZk,1.0,3.0,10.0,7.1,2.0,3.0,6.0,3.0,2.0,1.1,,debunking rumors about chinese police,1.0,7,,Other,Governments,Not prevention
2020-02-16-2020-02-23,UCiMg06DjcUk5FRiM3g5sqoQ,p_llGsYMy3k,Healthcare Systems Preparedness for COVID-19,2020-02-18T14:19:34Z,129251,808.0,114.0,146.0,3273,Centers for Disease Control and Prevention (CDC),475000,US,https://www.youtube.com/watch?v=p_llGsYMy3k,1.0,3.0,4.5,4.4,1.0,1.0,2.0,1.0,7.0,1.1,,,1.0,7,,Prevention and Action,Governments,Other prevention
2020-02-16-2020-02-23,UCb0Z5fMOmkHReoHzbUb012A,fuRUV_gth1g,BT Daily: Coronavirus - New Pandemic?,2020-02-18T18:53:16Z,1961,82.0,3.0,,189,BeyondTodayTV,57000,US,https://www.youtube.com/watch?v=fuRUV_gth1g,1.0,8.0,1.0,4.3,2.0,1.0,6.0,9.0,7.0,1.1,,,1.0,7,,Virus information,YouTubers-laypersons/channels,Not prevention
2020-02-16-2020-02-23,UCVjGcnf4_xs4eJ2R_ddwg0A,UWsTqGA8iEc,Evacuating Wuhan | Escaping the Corona Virus | Part 1,2020-02-17T20:47:40Z,1643,31.0,9.0,16.0,811,Matt J Neale,143,GB,https://www.youtube.com/watch?v=UWsTqGA8iEc,1.0,8.0,9.0,4.1,3.0,4.0,5.0,9.0,7.0,1.1,,,,7,,Human Interest,YouTubers-laypersons/channels,Not prevention
2020-02-16-2020-02-23,UCUwFn8wdhCwDFuR9hl-h2pA,7KtLl0QxGP4,Contra el Coronavirus - Cuando usar la mascarilla,2020-02-22T22:02:38Z,87,7.0,1.0,0.0,204,Vachimed,641,Unknown,https://www.youtube.com/watch?v=7KtLl0QxGP4,,,,,,,,,,,,,,7,,Not coded,Not coded,Not coded
2020-02-23-2020-03-01,UCxcrzzhQDj5zKJbXfIscCtg,ycrqXJYf1SU,Coronavirus: How the deadly epidemic sparked a global emergency | Four Corners,2020-02-24T10:15:00Z,12389300,73838.0,7081.0,21825.0,2752,ABC News In-depth,387000,AU,https://www.youtube.com/watch?v=ycrqXJYf1SU,1.0,1.0,7.2,7.1,3.0,8.0,7.0,9.0,7.0,1.1,,"a long documentary, I coded for the first 10 mins",1.0,8,,Politics and Blame,Straight news,Not prevention
2020-02-23-2020-03-01,UC07-dOwgza1IguKA86jqxNA,1APwq1df6Mw,How to protect yourself against COVID-19,2020-02-28T10:48:13Z,4607247,97155.0,2204.0,2183.0,91,World Health Organization (WHO),610000,WHO,https://www.youtube.com/watch?v=1APwq1df6Mw,1.0,4.0,4.4,0.0,1.0,7.0,7.0,9.0,7.0,1.1,,,1.0,8,,Prevention and Action,WHO,Social distancing
2020-02-23-2020-03-01,UCqnbDFdCpuN8CMEg0VuEBqA,m5fsidSOJMw,China Is Censoring Coronavirus Stories. These Citizens Are Fighting Back. | NYT News,2020-02-25T00:00:08Z,4527026,58844.0,3742.0,11429.0,249,The New York Times,3100000,US,https://www.youtube.com/watch?v=m5fsidSOJMw,1.0,1.0,10.0,7.1,3.0,3.0,5.0,3.0,2.0,1.1,,,1.0,8,,Other,Straight news,Not prevention
2020-02-23-2020-03-01,UCqKiDBaeIA61KZxUqWHNb6w,Xj1nUFFVK1E,HOW DOES COVID-19 AFFECT THE BODY?,2020-02-26T06:35:37Z,4389811,29339.0,2406.0,2726.0,315,Neural Academy,161000,CA,https://www.youtube.com/watch?v=Xj1nUFFVK1E,1.0,8.0,1.0,0.0,1.0,2.0,3.0,9.0,7.0,1.1,,,1.0,8,,Virus information,YouTubers-laypersons/channels,Not prevention
2020-02-23-2020-03-01,UCMtFAi84ehTSYSE9XoHefig,R-Gnari_sTU,Trump Fears The Coronavirus Crisis Will Spoil His Reelection Campaign,2020-02-27T04:50:02Z,3172719,38912.0,1717.0,4662.0,632,The Late Show with Stephen Colbert,7770000,US,https://www.youtube.com/watch?v=R-Gnari_sTU,1.0,2.0,7.1,0.0,3.0,1.0,6.0,1.0,1.0,1.1,,talks about covid unitl 4:32,1.0,8,,Politics and Blame,Entertainment news,Not prevention
2020-02-23-2020-03-01,UCVTyTA7-g9nopHeHbeuvpRA,lKAlwCCd_hU,Trump's Flailing Response to the Coronavirus Outbreak: A Closer Look,2020-02-28T02:00:09Z,3164265,40083.0,2579.0,6556.0,636,Late Night with Seth Meyers,3840000,US,https://www.youtube.com/watch?v=lKAlwCCd_hU,1.0,2.0,7.1,0.0,3.0,1.0,6.0,1.0,1.0,1.1,,,1.0,8,,Politics and Blame,Entertainment news,Not prevention
2020-02-23-2020-03-01,UCMtFAi84ehTSYSE9XoHefig,tvmX4a4UiyM,Wall Street Panics After Trump Unveils Lackluster Coronavirus Response Plan,2020-02-28T04:50:01Z,3104428,45740.0,1739.0,4919.0,595,The Late Show with Stephen Colbert,7770000,US,https://www.youtube.com/watch?v=tvmX4a4UiyM,1.0,2.0,7.1,5.0,3.0,1.0,6.0,1.0,1.0,1.1,,,1.0,8,,Politics and Blame,Entertainment news,Not prevention
2020-02-23-2020-03-01,UCgrNz-aDmcr2uuto8_DL2jg,9td3ASzuwsI,Recovered COVID-19 doctor shares experience,2020-02-23T02:02:01Z,2560816,23677.0,1121.0,2777.0,205,CGTN,1820000,CN,https://www.youtube.com/watch?v=9td3ASzuwsI,1.0,1.0,9.0,5.0,1.0,3.0,3.0,9.0,7.0,1.1,,,1.0,8,,Human Interest,Straight news,Not prevention
2020-02-23-2020-03-01,UC16niRr50-MSBwiO3YDb3RA,HL3TpRQ-oa4,Coronavirus: New global outbreaks emerge - BBC News,2020-02-24T22:48:32Z,2072511,18156.0,1634.0,7651.0,697,BBC News,8210000,GB,https://www.youtube.com/watch?v=HL3TpRQ-oa4,1.0,1.0,5.0,4.1,3.0,9.0,7.0,8.0,5.0,1.1,,,1.0,8,,Non-Physical Health,Straight news,Not prevention
2020-02-23-2020-03-01,UCa6vGFO9ty8v5KZJXQxdhaw,Y-sbabzs3Jg,Trump is DEFINITELY NOT WORRIED About Coronavirus,2020-02-27T08:30:00Z,2049532,28553.0,2424.0,2514.0,610,Jimmy Kimmel Live,17000000,US,https://www.youtube.com/watch?v=Y-sbabzs3Jg,1.0,2.0,7.1,0.0,3.0,1.0,6.0,1.0,1.0,1.1,,coronavirus topic begins at 6:08,1.0,8,,Politics and Blame,Entertainment news,Not prevention
2020-02-23-2020-03-01,UC16niRr50-MSBwiO3YDb3RA,UcxHL8LHI_A,"Coronavirus: World must prepare for pandemic, says WHO - BBC News",2020-02-25T08:42:18Z,2037657,17998.0,1559.0,9483.0,814,BBC News,8210000,GB,https://www.youtube.com/watch?v=UcxHL8LHI_A,1.0,1.0,2.0,4.1,1.0,7.0,2.0,8.0,5.0,1.1,,,1.0,8,,Statistics and Modeling,Straight news,Not prevention
2020-02-23-2020-03-01,UC4f30mN7ieKWiowjLpjZTUA,elWIPbDfLA0,The Coronavirus Outbreak | Random42 Scientific Communication,2020-02-27T10:43:50Z,1924861,8639.0,818.0,305.0,143,Random42 Scientific Communication,14800,GB,https://www.youtube.com/watch?v=elWIPbDfLA0,1.0,7.0,1.0,0.0,1.0,9.0,7.0,9.0,7.0,1.1,,,0.0,8,,Virus information,Educational/YouTubers-professionals,Not prevention
2020-02-23-2020-03-01,UCewhc0fvja891XkpIPGRMxQ,kRsEP59Au7s,Coronavirus : Les fausses informations se multiplient,2020-02-26T09:24:15Z,1840736,11199.0,1825.0,,429,LCI,244000,FR,https://www.youtube.com/watch?v=kRsEP59Au7s,4.0,,,,,,,,,,,,0.0,8,,Not coded,Not coded,Not coded
2020-02-23-2020-03-01,UCa6vGFO9ty8v5KZJXQxdhaw,PbrX_uadZPA,Trump Says Coronavirus is Very Much Under Control,2020-02-26T05:12:05Z,1799965,31846.0,2513.0,4651.0,531,Jimmy Kimmel Live,17000000,US,https://www.youtube.com/watch?v=PbrX_uadZPA,1.0,2.0,10.0,3.0,3.0,1.0,6.0,1.0,1.0,1.2,,I'm not sure especially who and whom....CF:  I coded the same,0.0,8,,Other,Entertainment news,Not prevention
2020-02-23-2020-03-01,UCTrQ7HXWRRxr7OsOtodr2_w,rM0S5sc50jA,The coronavirus conspiracy: is there a cover-up in China?,2020-02-25T21:06:29Z,1484377,12632.0,1338.0,4734.0,473,Channel 4 News,1420000,GB,https://www.youtube.com/watch?v=rM0S5sc50jA,1.0,1.0,7.1,8.0,1.0,3.0,5.0,3.0,3.0,1.1,,"This was interesting, because it presented two sides of early covid story about china",0.0,8,,Politics and Blame,Straight news,Not prevention
2020-02-23-2020-03-01,UCK7tptUDHh-RYDsdxO1-5QQ,tgyzdgf66eM,How Coronavirus Test Kits Work | WSJ,2020-02-26T17:00:22Z,1352439,11030.0,528.0,1194.0,218,Wall Street Journal,2330000,US,https://www.youtube.com/watch?v=tgyzdgf66eM,1.0,1.0,4.4,0.0,1.0,9.0,3.0,9.0,7.0,1.1,,,0.0,8,,Prevention and Action,Straight news,Social distancing
2020-02-23-2020-03-01,UCZVmadzXQgMRg1kxmwKrGDA,FrlpMx0Kzfw,!El Coronavirus en 4 minutos! - (Actualizacion) (Animacion),2020-02-26T14:00:02Z,1262894,11180.0,868.0,1263.0,269,Juan Cano MD,47600,CO,https://www.youtube.com/watch?v=FrlpMx0Kzfw,2.0,,,,,,,,,,,,0.0,8,,Not coded,Not coded,Not coded
2020-02-23-2020-03-01,UCDrswN-SqWh7Kii62h9aXGA,rFfmpTarZ0c,[( Wu Han Fei Yan  Wuhan Coronavirus)] Official MV | Hello . Old Kay . Lil Chill ft. DJ Hauer,2020-02-26T16:00:12Z,1182700,51455.0,3011.0,10157.0,237,STR Network,1260000,TW,https://www.youtube.com/watch?v=rFfmpTarZ0c,3.0,,,,,,,,,,,I think this is not relevant to COVID... (It is; a political theme.  But we don't code the main content because of lanague),0.0,8,,Not coded,Not coded,Not coded
2020-02-23-2020-03-01,UC16niRr50-MSBwiO3YDb3RA,i0ShJruunDE,Coronavirus: First children infected in Italy - BBC News,2020-02-26T13:12:11Z,1139936,8263.0,579.0,3814.0,470,BBC News,8210000,GB,https://www.youtube.com/watch?v=i0ShJruunDE,1.0,1.0,4.1,2.0,1.0,4.0,5.0,9.0,7.0,1.1,,They suggested Iran was lying about their covid-19 numbers,0.0,8,,Prevention and Action,Straight news,Lockdown
2020-02-23-2020-03-01,UCPgLNge0xqQHWM5B5EFH9Cg,G5TZ6fTYrsE,Trump: Coronavirus is Democrats&#39; &#39;new hoax&#39;,2020-02-29T09:31:05Z,1046716,5630.0,7349.0,,112,The Telegraph,1350000,GB,https://www.youtube.com/watch?v=G5TZ6fTYrsE,1.0,1.0,7.1,0.0,2.0,1.0,1.0,1.0,2.0,1.2,,,0.0,8,,Politics and Blame,Straight news,Not prevention
2020-02-23-2020-03-01,UCo7a6riBFJ3tkeHjvkXPn1g,k_9DLnl1RBE,What does the coronavirus mean for China&#39;s economy? | CNBC Explains,2020-02-24T16:59:44Z,975921,10996.0,808.0,2105.0,449,CNBC International,870000,GB,https://www.youtube.com/watch?v=k_9DLnl1RBE,1.0,1.0,6.0,0.0,3.0,9.0,7.0,9.0,7.0,1.1,,,0.0,8,,Economy,Straight news,Not prevention
2020-02-23-2020-03-01,UC16niRr50-MSBwiO3YDb3RA,6w-prtDjm8s,World battles coronavirus outbreak - BBC News,2020-02-25T13:43:32Z,924982,6588.0,464.0,3242.0,571,BBC News,8210000,GB,https://www.youtube.com/watch?v=6w-prtDjm8s,,1.0,2.0,0.0,3.0,9.0,7.0,9.0,7.0,1.1,,,0.0,8,,Statistics and Modeling,Straight news,Not prevention
2020-02-23-2020-03-01,UCYpRDnhk5H8h16jpS84uqsA,xBpn43qA-ns,Coronavirus en Chine : les videos decryptees,2020-02-26T16:00:20Z,900602,10215.0,781.0,956.0,406,Le Monde,881000,FR,https://www.youtube.com/watch?v=xBpn43qA-ns,,,,,,,,,,,,,0.0,8,,Not coded,Not coded,Not coded
2020-02-23-2020-03-01,UC2N-RCIdWJdQcnrHcyDhlfw,x1xvTiZpkv0,Consejos para prevenir la diseminacion del coronavirus,2020-02-28T23:33:47Z,892252,6066.0,551.0,499.0,113,HABLEMOS DE LUPUS,7040,US,https://www.youtube.com/watch?v=x1xvTiZpkv0,2.0,,,,,,,,,,,,0.0,8,,Not coded,Not coded,Not coded
2020-02-23-2020-03-01,UC8-Th83bH_thdKZDJCrn88g,bkGFsSYODjI,President Trump&#39;s Tips to Avoid Coronavirus,2020-02-28T09:00:10Z,826103,9686.0,643.0,1031.0,278,The Tonight Show Starring Jimmy Fallon,25400000,US,https://www.youtube.com/watch?v=bkGFsSYODjI,1.0,2.0,2.0,0.0,3.0,1.0,6.0,1.0,1.0,1.2,,,0.0,8,,Statistics and Modeling,Entertainment news,Not prevention
2020-02-23-2020-03-01,UCBi2mrWuNuyYy4gbM6fU18Q,byU_N9iHBFY,CDC warns coronavirus outbreak will worsen,2020-02-26T03:13:16Z,744235,6618.0,492.0,4543.0,265,ABC News,9620000,US,https://www.youtube.com/watch?v=byU_N9iHBFY,,,,,,,,,,,,,,8,,Not coded,Not coded,Not coded
2020-02-23-2020-03-01,UCPgLNge0xqQHWM5B5EFH9Cg,F83iuaZ3Rxg,Coronavirus: &#39;SWAT&#39; team tackle man in training exercise,2020-02-24T15:57:48Z,723713,3611.0,431.0,,119,The Telegraph,1350000,GB,https://www.youtube.com/watch?v=F83iuaZ3Rxg,,,,,,,,,,,,,,8,,Not coded,Not coded,Not coded
2020-02-23-2020-03-01,UChLtXXpo4Ge1ReTEboVvTDg,Cn9AZKmuMZI,"Coronavirus outbreak: President Donald Trump confirms 1st death in U.S., talks virus response",2020-02-29T19:53:42Z,661271,5819.0,2160.0,3802.0,3140,Global News,1970000,CA,https://www.youtube.com/watch?v=Cn9AZKmuMZI,,,,,,,,,,,,,,8,,Not coded,Not coded,Not coded
2020-02-23-2020-03-01,UCzznO4xSV8BKnUBPyswtCUw,cHv0-oyowrk,Coronavirus to infect 70% of humanity and become new seasonal disease: Expert,2020-02-26T09:06:40Z,646984,4260.0,542.0,3900.0,144,ARIRANG NEWS,392000,Unknown,https://www.youtube.com/watch?v=cHv0-oyowrk,,,,,,,,,,,,,,8,,Not coded,Not coded,Not coded
2020-02-23-2020-03-01,UC4SUWizzKc1tptprBkWjX2Q,kX0knxioVwA,"Deadly coronavirus may not have originated in Wuhan seafood market, Chinese scientists say",2020-02-24T08:05:35Z,556566,2934.0,761.0,2355.0,106,South China Morning Post,1350000,HK,https://www.youtube.com/watch?v=kX0knxioVwA,,,,,,,,,,,,,,8,,Not coded,Not coded,Not coded
2020-02-23-2020-03-01,UCoMdktPbSTixAyNGwb-UYkQ,lP9mHpAiQX0,Italian towns in COVID-19 lockdown,2020-02-23T20:34:23Z,539825,3559.0,154.0,1417.0,141,Sky News,2580000,GB,https://www.youtube.com/watch?v=lP9mHpAiQX0,,,,,,,,,,,,,,8,,Not coded,Not coded,Not coded
2020-02-23-2020-03-01,UCH1oRy1dINbMVp3UFWrKP0w,pZiGJUbxqww,Realities of facemasks in fight against coronavirus exposure l GMA,2020-02-27T17:36:33Z,481442,2957.0,704.0,1728.0,322,Good Morning America,1910000,US,https://www.youtube.com/watch?v=pZiGJUbxqww,,,,,,,,,,,,,,8,,Not coded,Not coded,Not coded
2020-02-23-2020-03-01,UCrnbT_nd9Dvg87PXefx7pQA,xyAOj_g4NMI,Coronavirus / Medidas de prevencion,2020-02-29T01:43:20Z,401455,2574.0,285.0,236.0,112,TV UNAM,293000,MX,https://www.youtube.com/watch?v=xyAOj_g4NMI,,,,,,,,,,,,,,8,,Not coded,Not coded,Not coded
2020-02-23-2020-03-01,UCGXbLrVe8vnkiFv7q2vYv3w,uVs_ZHWp8QE,Coronavirus: ?Como usar la mascarilla?,2020-02-25T17:09:40Z,388058,971.0,186.0,189.0,113,El Mundo,288000,ES,https://www.youtube.com/watch?v=uVs_ZHWp8QE,,,,,,,,,,,,,,8,,Not coded,Not coded,Not coded
2020-02-23-2020-03-01,UCPgLNge0xqQHWM5B5EFH9Cg,C14HnPtm1a0,Coronavirus: How to stay safe during the virus outbreak,2020-02-27T15:22:54Z,337414,1492.0,102.0,,134,The Telegraph,1350000,GB,https://www.youtube.com/watch?v=C14HnPtm1a0,,,,,,,,,,,,,,8,,Not coded,Not coded,Not coded
2020-02-23-2020-03-01,UCoMdktPbSTixAyNGwb-UYkQ,uFT_i7EHh6U,COVID-19: Inside Wuhan&#39;s coronavirus hospital,2020-02-26T15:49:15Z,335507,1100.0,153.0,328.0,217,Sky News,2580000,GB,https://www.youtube.com/watch?v=uFT_i7EHh6U,,,,,,,,,,,,,,8,,Not coded,Not coded,Not coded
2020-02-23-2020-03-01,UCG0JobEI68HpE43yiQ0dyUA,Pv1_bVSmclY,Coronavirus vs. Flu: Identifying the Symptoms,2020-02-25T20:57:26Z,321572,1161.0,256.0,391.0,56,Denver Health,4050,US,https://www.youtube.com/watch?v=Pv1_bVSmclY,,,,,,,,,,,,,,8,,Not coded,Not coded,Not coded
2020-02-23-2020-03-01,UC4SUWizzKc1tptprBkWjX2Q,lQMMTw1f43s,Coronavirus: China steps up use of robots to fight Covid-19 epidemic,2020-02-27T08:29:05Z,307532,1548.0,162.0,317.0,62,South China Morning Post,1350000,HK,https://www.youtube.com/watch?v=lQMMTw1f43s,,,,,,,,,,,,,,8,,Not coded,Not coded,Not coded
2020-02-23-2020-03-01,UCupvZG-5ko_eiXAupbDfxWw,psv0UrdK7Qo,Top 5: Donald Trump's coronavirus response,2020-02-28T22:17:49Z,170595,1291.0,894.0,1911.0,271,CNN,10500000,Unknown,https://www.youtube.com/watch?v=psv0UrdK7Qo,,,,,,,,,,,,,,8,,Not coded,Not coded,Not coded
2020-02-23-2020-03-01,UCBi2mrWuNuyYy4gbM6fU18Q,T3DVGDEmqwM,"ABC News Prime: Coronavirus concerns, Stock Market, Weather forecast",2020-02-29T01:05:37Z,167005,1027.0,143.0,,3552,ABC News,9620000,US,https://www.youtube.com/watch?v=T3DVGDEmqwM,,,,,,,,,,,,,,8,,Not coded,Not coded,Not coded
2020-02-23-2020-03-01,UCDCg5AAslixldHh5D7Nu6-g,tcsWEhm0Bcs,Coronavirus | SARS CoV-2,2020-02-26T13:00:14Z,164483,2338.0,122.0,266.0,317,Hussain Biology,78900,IN,https://www.youtube.com/watch?v=tcsWEhm0Bcs,,,,,,,,,,,,,,8,,Not coded,Not coded,Not coded
2020-02-23-2020-03-01,UCNye-wNBqNL5ZzHSJj3l8Bg,406maLXcufM,Coronavirus in Pakistan: Panic buying of masks leading to shortages,2020-02-28T10:07:29Z,144322,584.0,85.0,510.0,111,Al Jazeera English,5680000,QA,https://www.youtube.com/watch?v=406maLXcufM,,,,,,,,,,,,,,8,,Not coded,Not coded,Not coded
2020-02-23-2020-03-01,UCeY0bbntWzzVIaj2z3QigXg,l5A2zw-t0Lw,Trump Supporters Believe Coronavirus Could Be A &#39;Nothing Burger&#39; | NBC News,2020-02-28T18:59:49Z,116876,813.0,314.0,1851.0,118,NBC News,3760000,Unknown,https://www.youtube.com/watch?v=l5A2zw-t0Lw,,,,,,,,,,,,,,8,,Not coded,Not coded,Not coded
2020-02-23-2020-03-01,UCZceliiH71OLw4t4HcvKKjw,ujWFj_6FaMY,Coronavirus outbreak... | UNICEF,2020-02-27T22:00:37Z,82238,880.0,25.0,36.0,142,UNICEF,377000,Unknown,https://www.youtube.com/watch?v=ujWFj_6FaMY,,,,,,,,,,,,,,8,,Not coded,Not coded,Not coded
2020-02-23-2020-03-01,UCVPsP9sYBt3RUDyXzfKNdOQ,zpdFE1ZDFys,CORONAVIRUS | Dove tutto e iniziato,2020-02-23T21:46:12Z,36716,,,8.0,135,F.Q. Film,272000,Unknown,https://www.youtube.com/watch?v=zpdFE1ZDFys,,,,,,,,,,,,,,8,,Not coded,Not coded,Not coded
2020-02-23-2020-03-01,UCAe4VvNMKFlFnqT2fe9-0HA,3sWtKhCEXkQ,#Coronavirus #COVID-19 Die aktuellen Entwicklungen am Spaten Abend,2020-02-26T22:29:37Z,31786,2641.0,136.0,158.0,7202,Digitaler Chronist,69700,DE,https://www.youtube.com/watch?v=3sWtKhCEXkQ,,,,,,,,,,,,,,8,,Not coded,Not coded,Not coded
2020-02-23-2020-03-01,UCE2rZOVPBHBY3mS0mBwwqZw,ImbAD1vGBbs,"Updates Coronavirus COVID-19 binds to human cells 1,000 times more than Sars",2020-02-28T22:50:39Z,2939,251.0,7.0,34.0,4401,Dana Durnford,24200,CA,https://www.youtube.com/watch?v=ImbAD1vGBbs,,,,,,,,,,,,,,8,,Not coded,Not coded,Not coded
2020-02-23-2020-03-01,UCbytSon_OZ0glCqvAEwWybA,UrRQo-1Bl7M,Ordinanza CoronaVirus: Videomessaggio di Bardi,2020-02-24T16:59:27Z,2794,9.0,13.0,4.0,132,Giunta Regionale Basilicata,875,IT,https://www.youtube.com/watch?v=UrRQo-1Bl7M,,,,,,,,,,,,,,8,,Not coded,Not coded,Not coded
2020-02-23-2020-03-01,UClVZ2-yRkAkWeXFqBYNs6zg,nxaTpFoupgw,"Coronavirus, l&#39;impatto sul trading - con Marco Martire",2020-02-28T11:21:44Z,2486,26.0,1.0,0.0,477,Purple Trading,275,CZ,https://www.youtube.com/watch?v=nxaTpFoupgw,,,,,,,,,,,,,,8,,Not coded,Not coded,Not coded
